,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
773,773,953,953,4853,4853,,5113,30-34,Alberta,Female,English,English,Elementary School Graduation Cert,Part-Time,Other,,,,0.4666666666666667,0.0,1,0.2352941176470588,0.2352941176470588,0.4,1.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.0-1-0.2352941176470588-0.2352941176470588-0.4-1.0-0.1111111111111111-0-1.0,37,0.24544953116381685,0.0,0.02702702702702703,0.1891891891891892,0.11472697186982903,0.0,0.029233314947600664,0.03143960286817429,0.0,0.0,0.0,0.0,0.0015935911792574727,label1x,label4x,label5x,0,3,4,0.549365692222835
774,774,955,955,4857,4857,,5117,30-34,Ontario,Female,English,French,Trade Certificate/Diploma,Not Employed,Professionals,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.8,0.5,0.4444444444444444,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.8-0.5-0.4444444444444444-0-1.0,10,0.3,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043070031871823584,label4x,label1x,label5x,3,0,4,0.9
775,775,956,956,4863,4863,,5125,50-54,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,26,0.15384615384615385,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.05982905982905983,0.0,0.0,0.0,0.0,0.0011198208286674132,label1x,label4x,label8x,0,3,7,0.3290598290598291
776,776,957,957,4872,4872,,5135,55-59,Quebec,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.8,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.8-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,23,0.391304347826087,0.0,0.11594202898550723,0.21739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009906107330519426,label1x,label4x,label3x,0,3,2,0.7246376811594203
777,777,958,958,4879,4879,,5142,19 Years,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.2,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.2-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,26,0.3190883190883191,0.0811965811965812,0.0,0.19658119658119658,0.042735042735042736,0.0,0.0,0.0,0.0,0.04415954415954416,0.0,0.0,0.0011198208286674132,label1x,label4x,label2x,0,3,1,0.5968660968660969
778,778,960,960,4900,4900,,5164,65-69,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Professionals,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.4444444444444444,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.4444444444444444-0-1.0,10,0.3,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043070031871823584,label1x,label4x,label3x,0,3,2,0.6
779,779,961,961,4905,4905,,5169,65-69,British Columbia,Female,French,English,Bachelors Degrees,Full-Time,Other,,,,0.9333333333333332,0.1111111111111111,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.1111111111111111-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,19,0.21052631578947367,0.21052631578947367,0.0,0.22222222222222224,0.0,0.07602339181286549,0.0,0.0,0.0,0.0,0.0,0.0,0.0008183306055646482,label4x,label1x,label6x,3,0,5,0.5087719298245614
780,780,962,962,4911,4911,,5175,35-39,Ontario,Female,French,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Clerical/Secretarial,,,,0.5333333333333333,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.5333333333333333-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.0-0-1.0,17,0.24448529411764705,0.058823529411764705,0.07720588235294118,0.11764705882352941,0.06801470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007321905418210009,label1x,label4x,label3x,0,3,2,0.43933823529411764
781,781,963,963,4920,4920,,5184,70+,Alberta,Female,French,English,Elementary School Graduation Cert,Full-Time,Unskilled,,,,1.0,0.0,1,0.29411764705882354,0.2352941176470588,0.4,0.0,1.0,0,1.0,,1.0-0.0-1-0.29411764705882354-0.2352941176470588-0.4-0.0-1.0-0-1.0,27,0.18518518518518517,0.11413454270597129,0.0,0.1111111111111111,0.0,0.0491307634164777,0.04308390022675737,0.0,0.0,0.0,0.0,0.0,0.0011628908605392368,label1x,label2x,label4x,0,1,3,0.41043083900226757
782,782,965,965,4943,4943,,5208,35-39,Alberta,Female,French,English,High School Graduation Certificate,Not Employed,Other,,,,0.5333333333333333,0.0,1,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.5333333333333333-0.0-1-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,31,0.2612007168458781,0.038530465949820784,0.0,0.1935483870967742,0.09991039426523297,0.0,0.038530465949820784,0.0,0.0,0.0,0.0,0.0,0.0013351709880265311,label1x,label4x,label5x,0,3,4,0.5546594982078853
783,783,966,966,4957,4957,,5224,50-54,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Professionals,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.4444444444444444,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.4444444444444444-0-1.0,13,0.46153846153846156,0.07692307692307693,0.0,0.07692307692307693,0.0,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0005599104143337066,label1x,label6x,label2x,0,5,1,0.6730769230769231
784,784,967,967,4967,4967,,5235,40-44,Ontario,Male,English,French,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other Managers,,,,0.6,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.2222222222222222,0,1.0,,0.6-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.2222222222222222-0-1.0,11,0.4242424242424242,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004737703505900594,label1x,label4x,,0,3,0,0.5151515151515151
785,785,968,968,4973,4973,,5242,60-64,Alberta,Male,English,English,High School Graduation Certificate,Full-Time,Clerical/Secretarial,,,,0.8666666666666667,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.0,0,1.0,,0.8666666666666667-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.0-0-1.0,9,0.2638888888888889,0.0,0.0,0.2222222222222222,0.0,0.0,0.1527777777777778,0.0,0.0,0.0,0.0,0.0,0.00038763028684641226,label1x,label4x,label7x,0,3,6,0.6388888888888888
786,786,969,969,4987,4987,,5256,40-44,Alberta,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.6,0.0,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6-0.0-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,7,0.14285714285714285,0.0,0.0,0.0,0.19642857142857142,0.0,0.0,0.0,0.0,0.19642857142857142,0.0,0.0,0.0003014902231027651,label5x,label1x,,4,0,0,0.3392857142857143
787,787,970,970,4989,4989,,5258,55-59,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,23,0.22661396574440051,0.05401844532279315,0.09486166007905138,0.13043478260869565,0.0,0.05138339920948617,0.0,0.0,0.0,0.0,0.0,0.0,0.0009906107330519426,label1x,label4x,label3x,0,3,2,0.4519104084321476
788,788,971,971,4990,4990,,5259,30-34,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.8888888888888888,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.8888888888888888-0-1.0,54,0.16666666666666666,0.038353909465020576,0.05753086419753086,0.14880658436213992,0.0,0.0,0.021152263374485596,0.021810699588477367,0.0,0.0,0.0,0.0,0.0023257817210784737,label1x,label4x,label3x,0,3,2,0.3730041152263374
789,789,973,973,5018,5018,,5290,25-29,Quebec,Female,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.4,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,56,0.08975446428571429,0.05404017857142857,0.037589285714285714,0.07142857142857142,0.01832589285714286,0.0,0.0,0.0,0.023950892857142858,0.0,0.0,0.0,0.002411921784822121,label1x,label4x,label2x,0,3,1,0.21522321428571428
790,790,974,974,5021,5021,,5293,22-24,Ontario,Female,English,French,Bachelors Degrees,Full-Time,Other,,,,0.3333333333333333,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,10,0.1,0.1,0.1375,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043070031871823584,label4x,label3x,label1x,3,2,0,0.5750000000000001
791,791,975,975,5024,5024,,5297,45-49,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Skilled,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.7777777777777778,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.7777777777777778-0-1.0,8,0.25,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445602549745887,label4x,label1x,,3,0,0,0.625
792,792,976,976,5027,5027,,5300,45-49,Ontario,Female,English,English,Bachelors Degrees,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,19,0.3157894736842105,0.10526315789473684,0.0,0.21052631578947367,0.0,0.0,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0008183306055646482,label1x,label4x,label2x,0,3,1,0.631578947368421
793,793,977,977,5036,5036,,5309,40-44,Ontario,Female,French,English,Elementary School Graduation Cert,Not Employed,Professionals,,,,0.6,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.4,0.5,0.4444444444444444,0,1.0,,0.6-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.4-0.5-0.4444444444444444-0-1.0,11,0.5454545454545454,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004737703505900594,label1x,label2x,,0,1,0,0.7272727272727273
794,794,978,978,5055,5055,,5329,35-39,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Other Managers,,,,0.5333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.5333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,12,0.25,0.11458333333333333,0.0,0.25,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.000516840382461883,label1x,label2x,,0,1,0,0.3645833333333333
795,795,980,980,5059,5059,,5333,15-17,Saskatchewan,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.06666666666666668,1.0,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.06666666666666668-1.0-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,7,0.19642857142857142,0.0,0.0,0.3392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label4x,label1x,,3,0,0,0.5357142857142857
796,796,981,981,5069,5069,,5344,60-64,Ontario,Female,French,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other Managers,,,,0.8666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,50,0.06047520661157025,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.029979338842975208,0.0,0.002153501593591179,label1x,label11x,label4x,0,10,3,0.11045454545454546
797,797,982,982,5072,5072,,5348,60-64,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Clerical/Secretarial,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.0,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.0-0-1.0,4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017228012748729435,label1x,,,0,0,0,0.75
798,798,983,983,5074,5074,,5351,65-69,Quebec,Female,French,French,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.9333333333333332,0.8888888888888888,1,0.29411764705882354,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.29411764705882354-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,9,0.0,0.16049382716049382,0.0,0.1358024691358025,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038763028684641226,label2x,label4x,label5x,1,3,4,0.4074074074074074
799,799,985,985,5081,5081,,5360,30-34,Quebec,Female,French,English,High School Graduation Certificate,Part-Time,Other,,,,0.4666666666666667,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,42,0.5,0.047619047619047616,0.0,0.19345238095238096,0.050595238095238096,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0018089413386165906,label1x,label4x,label5x,0,3,4,0.7440476190476191
800,800,987,987,5110,5110,,5392,45-49,Quebec,Male,French,English,High School Graduation Certificate,Part-Time,Other,,,,0.6666666666666666,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,18,0.17901234567901236,0.16666666666666666,0.0,0.2222222222222222,0.05555555555555555,0.08024691358024691,0.0,0.0,0.0,0.0,0.0,0.0,0.0007752605736928245,label4x,label1x,label2x,3,0,1,0.5679012345679012
801,801,988,988,5117,5117,,5399,65-69,Quebec,Female,English,English,High School Graduation Certificate,Part-Time,Other,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,33,0.21425189393939395,0.030303030303030304,0.034564393939393936,0.21425189393939395,0.0,0.0,0.0,0.0,0.0,0.038825757575757576,0.0,0.0,0.0014213110517701784,label1x,label10x,label3x,0,9,2,0.28764204545454547
802,802,989,989,5121,5121,,5403,15-17,British Columbia,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.06666666666666668,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,33,0.30303030303030304,0.0655534941249227,0.0,0.12121212121212122,0.030303030303030304,0.03525046382189239,0.0,0.0,0.0,0.03772418058132344,0.0,0.0,0.0014213110517701784,label1x,label4x,label2x,0,3,1,0.4897959183673469
803,803,991,991,5137,5137,,5419,20-21,Ontario,Male,Spanish,English,Other Certificate/Diploma Not Univ,Full-Time,Clerical/Secretarial,,,,0.26666666666666666,0.6666666666666666,0,0.8823529411764706,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.26666666666666666-0.6666666666666666-0-0.8823529411764706-0.2352941176470588-0.0-0.0-0.0-0-1.0,14,0.21428571428571427,0.0,0.0,0.35714285714285715,0.0,0.0,0.19642857142857142,0.0,0.0,0.0,0.0,0.0,0.0006029804462055302,label4x,label1x,label7x,3,0,6,0.7678571428571428
804,804,992,992,5145,5145,,5428,15-17,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.06666666666666668,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.06666666666666668-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,45,0.1111111111111111,0.0,0.0,0.044444444444444446,0.023525377229080935,0.0,0.0,0.0,0.0,0.0,0.03264746227709191,0.0,0.0019381514342320613,label1x,label4x,label11x,0,3,10,0.18820301783264748
805,805,995,995,5160,5160,,5443,70+,Ontario,Female,English,English,Masters Degrees,Not Employed,Other,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.1,0.5,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.1-0.5-0.1111111111111111-0-1.0,7,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label1x,label2x,,0,1,0,0.42857142857142855
806,806,996,996,5171,5171,,5454,50-54,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Skilled,,,,0.7333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.7777777777777778,0,1.0,,0.7333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.7777777777777778-0-1.0,22,0.36363636363636365,0.2532467532467532,0.0,0.051948051948051945,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0009475407011801188,label1x,label2x,label4x,0,1,3,0.6688311688311688
807,807,997,997,5173,5173,,5456,45-49,Alberta,Male,French,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.6666666666666666,0.0,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.6666666666666666-0.0-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,10,0.1,0.0,0.1,0.0,0.14444444444444443,0.12222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.00043070031871823584,label5x,label6x,label1x,4,5,0,0.3666666666666667
808,808,998,998,5182,5182,,5467,65-69,Quebec,Male,French,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.8888888888888888-0-1.0,85,0.1296215989368399,0.0592431978736798,0.0,0.07058823529411765,0.012184374344268027,0.0,0.011764705882352941,0.0,0.0,0.025627754074281316,0.014702385115758552,0.0,0.0036609527091050046,label1x,label4x,label2x,0,3,1,0.2594530321046373
809,809,999,999,5188,5188,,5474,70+,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.7692307692307693,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.7692307692307693,32,0.21875,0.03125,0.104736328125,0.095947265625,0.06689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013782410198983548,label1x,label3x,label4x,0,2,3,0.41943359375
810,810,1000,1000,5193,5193,,5480,70+,Ontario,Male,French,English,High School Graduation Certificate,Full-Time,Professionals,,,,1.0,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.5,0.0,0.4444444444444444,0,1.0,,1.0-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.5-0.0-0.4444444444444444-0-1.0,26,0.3125,0.07692307692307693,0.0,0.19230769230769232,0.08173076923076923,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0011198208286674132,label1x,label4x,label5x,0,3,4,0.5865384615384616
811,811,1001,1001,5197,5197,,5484,65-69,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Other Managers,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.2222222222222222-0-1.0,4,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017228012748729435,label2x,label1x,,1,0,0,0.75
812,812,1002,1002,5206,5206,,5494,60-64,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.8666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,19,0.21052631578947367,0.28289473684210525,0.0,0.28289473684210525,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0008183306055646482,label2x,label1x,label7x,1,0,6,0.5460526315789473
813,813,1003,1003,5208,5208,,5496,20-21,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.26666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.26666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,33,0.12334280303030302,0.15577651515151514,0.0,0.18394886363636365,0.030303030303030304,0.0,0.0,0.0,0.0,0.038825757575757576,0.0,0.0,0.0014213110517701784,label4x,label2x,label1x,3,1,0,0.4630681818181818
